id,code,name,institution_id/id
edu_career_240416123_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240416123
edu_career_240416123_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240416123
edu_career_240416123_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240416123
edu_career_240454033_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240454033
edu_career_240454033_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240454033
edu_career_240454033_342025,342025,Contabilidad,al_hr_pe.edu_inst_240454033
edu_career_240454033_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240454033
edu_career_240466425_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240466425
edu_career_240466425_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240466425
edu_career_240466425_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240466425
edu_career_240466425_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240466425
edu_career_240466425_716015,716015,Farmacia,al_hr_pe.edu_inst_240466425
edu_career_240493791_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240493791
edu_career_240570234_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240570234
edu_career_240570234_342025,342025,Contabilidad,al_hr_pe.edu_inst_240570234
edu_career_240570234_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240570234
edu_career_240570234_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240570234
edu_career_240605147_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240605147
edu_career_240605147_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240605147
edu_career_240605147_333015,333015,Marketing,al_hr_pe.edu_inst_240605147
edu_career_240605147_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240605147
edu_career_240605147_342025,342025,Contabilidad,al_hr_pe.edu_inst_240605147
edu_career_240605147_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240605147
edu_career_240605147_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240605147
edu_career_240605188_711015,711015,Anestesiología,al_hr_pe.edu_inst_240605188
edu_career_240605188_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240605188
edu_career_240605188_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240605188
edu_career_240605188_716015,716015,Farmacia,al_hr_pe.edu_inst_240605188
edu_career_240605238_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240605238
edu_career_240605238_342025,342025,Contabilidad,al_hr_pe.edu_inst_240605238
edu_career_240605238_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240605238
edu_career_240605253_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240605253
edu_career_240605253_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240605253
edu_career_240605253_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240605253
edu_career_240605253_342025,342025,Contabilidad,al_hr_pe.edu_inst_240605253
edu_career_240605253_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240605253
edu_career_240605253_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240605253
edu_career_240605253_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240605253
edu_career_240605253_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240605253
edu_career_240605253_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240605253
edu_career_240605253_716015,716015,Farmacia,al_hr_pe.edu_inst_240605253
edu_career_240607325_342025,342025,Contabilidad,al_hr_pe.edu_inst_240607325
edu_career_240607325_422025,422025,Química Industrial,al_hr_pe.edu_inst_240607325
edu_career_240607325_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240607325
edu_career_240607325_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240607325
edu_career_240607325_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240607325
edu_career_240607325_716015,716015,Farmacia,al_hr_pe.edu_inst_240607325
edu_career_240607341_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240607341
edu_career_240607341_333015,333015,Marketing,al_hr_pe.edu_inst_240607341
edu_career_240607341_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240607341
edu_career_240607341_342025,342025,Contabilidad,al_hr_pe.edu_inst_240607341
edu_career_240607341_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240607341
edu_career_240607341_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240607341
edu_career_240607341_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240607341
edu_career_240607341_716015,716015,Farmacia,al_hr_pe.edu_inst_240607341
edu_career_240607341_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240607341
edu_career_240608232_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240608232
edu_career_240608232_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240608232
edu_career_240608232_342025,342025,Contabilidad,al_hr_pe.edu_inst_240608232
edu_career_240608232_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240608232
edu_career_240608232_528015,528015,Diseño De Modas,al_hr_pe.edu_inst_240608232
edu_career_240608232_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240608232
edu_career_240608232_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240608232
edu_career_240608232_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240608232
edu_career_240608232_716015,716015,Farmacia,al_hr_pe.edu_inst_240608232
edu_career_240608232_812015,812015,Cosmética Dermatológica,al_hr_pe.edu_inst_240608232
edu_career_240669291_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240669291
edu_career_240669291_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240669291
edu_career_240669291_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240669291
edu_career_240669309_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240669309
edu_career_240669309_333085,333085,Ventas,al_hr_pe.edu_inst_240669309
edu_career_240669309_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240669309
edu_career_240669309_342025,342025,Contabilidad,al_hr_pe.edu_inst_240669309
edu_career_240669309_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240669309
edu_career_240669309_531025,531025,Construcción Civil,al_hr_pe.edu_inst_240669309
edu_career_240669317_333015,333015,Marketing,al_hr_pe.edu_inst_240669317
edu_career_240669317_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240669317
edu_career_240669317_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240669317
edu_career_240669317_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240669317
edu_career_240669317_521015,521015,Procesos Industriales Y De Sistemas,al_hr_pe.edu_inst_240669317
edu_career_240669317_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240669317
edu_career_240695445_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240695445
edu_career_240695445_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240695445
edu_career_240695445_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240695445
edu_career_240695445_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240695445
edu_career_240695445_716015,716015,Farmacia,al_hr_pe.edu_inst_240695445
edu_career_240695460_332025,332025,Administración De Empresas Turísticas Y Hoteleras,al_hr_pe.edu_inst_240695460
edu_career_240695460_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240695460
edu_career_240695460_342025,342025,Contabilidad,al_hr_pe.edu_inst_240695460
edu_career_240695460_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240695460
edu_career_240695460_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240695460
edu_career_240695460_531025,531025,Construcción Civil,al_hr_pe.edu_inst_240695460
edu_career_240695460_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_240695460
edu_career_240695460_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240695460
edu_career_240695486_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240695486
edu_career_240695486_333015,333015,Marketing,al_hr_pe.edu_inst_240695486
edu_career_240695486_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240695486
edu_career_240695486_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240695486
edu_career_240695486_342025,342025,Contabilidad,al_hr_pe.edu_inst_240695486
edu_career_240695486_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240695486
edu_career_240695486_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240695486
edu_career_240695502_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240695502
edu_career_240695502_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240695502
edu_career_240695502_342025,342025,Contabilidad,al_hr_pe.edu_inst_240695502
edu_career_240695502_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240695502
edu_career_240695502_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240695502
edu_career_240695502_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240695502
edu_career_240695510_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240695510
edu_career_240697961_342025,342025,Contabilidad,al_hr_pe.edu_inst_240697961
edu_career_240697961_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240697961
edu_career_240697961_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240697961
edu_career_240699595_321025,321025,Comunicación Audiovisual,al_hr_pe.edu_inst_240699595
edu_career_240699595_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240699595
edu_career_240699595_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240699595
edu_career_240699595_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240699595
edu_career_240699595_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240699595
edu_career_240699595_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240699595
edu_career_240702365_331115,331115,Administración De Negocios,al_hr_pe.edu_inst_240702365
edu_career_240702365_331255,331255,Gestión Del Emprendimiento,al_hr_pe.edu_inst_240702365
edu_career_240702365_333015,333015,Marketing,al_hr_pe.edu_inst_240702365
edu_career_240702365_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240702365
edu_career_240702373_222135,222135,Diseño Gráfico Y Publicidad Digital,al_hr_pe.edu_inst_240702373
edu_career_240702373_331195,331195,Administración Y Gestión Empresarial,al_hr_pe.edu_inst_240702373
edu_career_240702373_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240702373
edu_career_240702373_333025,333025,Marketing Empresarial,al_hr_pe.edu_inst_240702373
edu_career_240702373_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702373
edu_career_240702373_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702373
edu_career_240702373_342045,342045,Contabilidad Y Finanzas,al_hr_pe.edu_inst_240702373
edu_career_240702373_441055,441055,Análisis De Sistemas Y Modelación De Base De Datos,al_hr_pe.edu_inst_240702373
edu_career_240702373_441085,441085,Computación,al_hr_pe.edu_inst_240702373
edu_career_240702373_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702373
edu_career_240702373_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_240702373
edu_career_240702373_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240702373
edu_career_240702373_526025,526025,Autotrónica,al_hr_pe.edu_inst_240702373
edu_career_240702373_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240702373
edu_career_240702373_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240702373
edu_career_240702373_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702373
edu_career_240702373_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240702373
edu_career_240702373_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702373
edu_career_240702373_716015,716015,Farmacia,al_hr_pe.edu_inst_240702373
edu_career_240702407_222075,222075,Dirección Y Diseño Gráfico,al_hr_pe.edu_inst_240702407
edu_career_240702407_222125,222125,Diseño Gráfico,al_hr_pe.edu_inst_240702407
edu_career_240702407_225015,225015,Actuación,al_hr_pe.edu_inst_240702407
edu_career_240702407_321055,321055,Comunicación Integral,al_hr_pe.edu_inst_240702407
edu_career_240702407_321075,321075,Dirección Y Guionización,al_hr_pe.edu_inst_240702407
edu_career_240702407_321105,321105,Producción De Espectáculos,al_hr_pe.edu_inst_240702407
edu_career_240702407_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240702407
edu_career_240702407_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702407
edu_career_240702407_332045,332045,Administración De Hoteles Y Restaurantes,al_hr_pe.edu_inst_240702407
edu_career_240702407_332055,332055,"Administración De Hoteles, Restaurantes Y Afines",al_hr_pe.edu_inst_240702407
edu_career_240702407_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240702407
edu_career_240702407_332085,332085,Administración Hotelera,al_hr_pe.edu_inst_240702407
edu_career_240702407_333015,333015,Marketing,al_hr_pe.edu_inst_240702407
edu_career_240702407_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240702407
edu_career_240702407_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702407
edu_career_240702407_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702407
edu_career_240702407_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702407
edu_career_240702423_222165,222165,Diseño Publicitario,al_hr_pe.edu_inst_240702423
edu_career_240702423_222175,222175,Diseño Técnico,al_hr_pe.edu_inst_240702423
edu_career_240702423_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702423
edu_career_240702423_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702423
edu_career_240702423_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702423
edu_career_240702423_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240702423
edu_career_240702423_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_240702423
edu_career_240702423_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702423
edu_career_240702423_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240702423
edu_career_240702456_222055,222055,Ciencias Publicitarias,al_hr_pe.edu_inst_240702456
edu_career_240702456_222125,222125,Diseño Gráfico,al_hr_pe.edu_inst_240702456
edu_career_240702456_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240702456
edu_career_240702456_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702456
edu_career_240702456_333015,333015,Marketing,al_hr_pe.edu_inst_240702456
edu_career_240702456_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240702456
edu_career_240702456_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702456
edu_career_240702456_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702456
edu_career_240702456_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702456
edu_career_240702456_441175,441175,Redes Y Comunicaciones,al_hr_pe.edu_inst_240702456
edu_career_240702456_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240702456
edu_career_240702456_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702456
edu_career_240702456_716015,716015,Farmacia,al_hr_pe.edu_inst_240702456
edu_career_240702464_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240702464
edu_career_240702464_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702464
edu_career_240702464_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702464
edu_career_240702464_712015,712015,Nutrición Y Dietética,al_hr_pe.edu_inst_240702464
edu_career_240702464_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240702464
edu_career_240702464_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702464
edu_career_240702464_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240702464
edu_career_240702464_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702464
edu_career_240702472_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702472
edu_career_240702472_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702472
edu_career_240702472_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240702472
edu_career_240702472_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702472
edu_career_240702472_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702472
edu_career_240702472_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240702472
edu_career_240702571_311035,311035,Relaciones Públicas,al_hr_pe.edu_inst_240702571
edu_career_240702571_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702571
edu_career_240702571_333015,333015,Marketing,al_hr_pe.edu_inst_240702571
edu_career_240702571_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702571
edu_career_240702571_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702571
edu_career_240702571_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_240702571
edu_career_240702571_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240702571
edu_career_240702654_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702654
edu_career_240702654_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702654
edu_career_240702654_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240702654
edu_career_240702654_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240702654
edu_career_240702654_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702654
edu_career_240702654_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702654
edu_career_240702688_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240702688
edu_career_240702688_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240702688
edu_career_240702696_321015,321015,Ciencias De La Comunicación,al_hr_pe.edu_inst_240702696
edu_career_240702696_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702696
edu_career_240702696_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240702696
edu_career_240702696_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702696
edu_career_240702696_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702696
edu_career_240702696_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702696
edu_career_240702696_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240702696
edu_career_240702696_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702696
edu_career_240702696_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702696
edu_career_240702696_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240702696
edu_career_240702704_222125,222125,Diseño Gráfico,al_hr_pe.edu_inst_240702704
edu_career_240702704_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702704
edu_career_240702704_333015,333015,Marketing,al_hr_pe.edu_inst_240702704
edu_career_240702704_333025,333025,Marketing Empresarial,al_hr_pe.edu_inst_240702704
edu_career_240702704_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240702704
edu_career_240702704_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702704
edu_career_240702704_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702704
edu_career_240702704_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702704
edu_career_240702704_521015,521015,Procesos Industriales Y De Sistemas,al_hr_pe.edu_inst_240702704
edu_career_240702704_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_240702704
edu_career_240702704_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240702704
edu_career_240702704_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240702704
edu_career_240702704_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702704
edu_career_240702704_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702704
edu_career_240702704_716015,716015,Farmacia,al_hr_pe.edu_inst_240702704
edu_career_240702761_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702761
edu_career_240702761_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702761
edu_career_240702761_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702761
edu_career_240702761_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702761
edu_career_240702761_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702761
edu_career_240702803_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702803
edu_career_240702803_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240702803
edu_career_240702803_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702803
edu_career_240702803_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702803
edu_career_240702803_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702803
edu_career_240702803_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702803
edu_career_240702803_716015,716015,Farmacia,al_hr_pe.edu_inst_240702803
edu_career_240702811_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240702811
edu_career_240702811_333015,333015,Marketing,al_hr_pe.edu_inst_240702811
edu_career_240702811_342025,342025,Contabilidad,al_hr_pe.edu_inst_240702811
edu_career_240702811_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240702811
edu_career_240702894_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240702894
edu_career_240702894_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240702894
edu_career_240702894_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240702894
edu_career_240702894_716015,716015,Farmacia,al_hr_pe.edu_inst_240702894
edu_career_240709550_214025,214025,Traducción De Idiomas,al_hr_pe.edu_inst_240709550
edu_career_240709550_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240709550
edu_career_240709550_333015,333015,Marketing,al_hr_pe.edu_inst_240709550
edu_career_240709550_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240709550
edu_career_240709550_342025,342025,Contabilidad,al_hr_pe.edu_inst_240709550
edu_career_240709550_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240709550
edu_career_240709550_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240709550
edu_career_240709550_716015,716015,Farmacia,al_hr_pe.edu_inst_240709550
edu_career_240724518_333015,333015,Marketing,al_hr_pe.edu_inst_240724518
edu_career_240724518_342025,342025,Contabilidad,al_hr_pe.edu_inst_240724518
edu_career_240724518_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240724518
edu_career_240724518_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_240724518
edu_career_240736264_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240736264
edu_career_240736264_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240736264
edu_career_240736264_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240736264
edu_career_240736264_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_240736264
edu_career_240736264_531025,531025,Construcción Civil,al_hr_pe.edu_inst_240736264
edu_career_240736272_222125,222125,Diseño Gráfico,al_hr_pe.edu_inst_240736272
edu_career_240736272_331035,331035,Administración Bancaria,al_hr_pe.edu_inst_240736272
edu_career_240736272_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_240736272
edu_career_240736272_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240736272
edu_career_240736272_333015,333015,Marketing,al_hr_pe.edu_inst_240736272
edu_career_240736272_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240736272
edu_career_240736272_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240736272
edu_career_240736272_342025,342025,Contabilidad,al_hr_pe.edu_inst_240736272
edu_career_240736272_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240736272
edu_career_240736272_528015,528015,Diseño De Modas,al_hr_pe.edu_inst_240736272
edu_career_240737544_711015,711015,Anestesiología,al_hr_pe.edu_inst_240737544
edu_career_240737544_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240737544
edu_career_240737544_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240737544
edu_career_240737544_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240737544
edu_career_240737544_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240737544
edu_career_240737544_716015,716015,Farmacia,al_hr_pe.edu_inst_240737544
edu_career_240745679_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240745679
edu_career_240745679_528015,528015,Diseño De Modas,al_hr_pe.edu_inst_240745679
edu_career_240745679_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240745679
edu_career_240745679_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240745679
edu_career_240745679_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240745679
edu_career_240745679_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_240745679
edu_career_240745679_716015,716015,Farmacia,al_hr_pe.edu_inst_240745679
edu_career_240745687_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240745687
edu_career_240745687_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_240745687
edu_career_240745687_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_240745687
edu_career_240758276_342025,342025,Contabilidad,al_hr_pe.edu_inst_240758276
edu_career_240758276_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240758276
edu_career_240758276_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240758276
edu_career_240758276_716015,716015,Farmacia,al_hr_pe.edu_inst_240758276
edu_career_240780502_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_240780502
edu_career_240780502_342025,342025,Contabilidad,al_hr_pe.edu_inst_240780502
edu_career_240780502_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240780502
edu_career_240780502_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_240780502
edu_career_240785907_222055,222055,Ciencias Publicitarias,al_hr_pe.edu_inst_240785907
edu_career_240785907_322015,322015,"Locución, Comunicación Radial Y Televisiva",al_hr_pe.edu_inst_240785907
edu_career_240785907_339055,339055,Comercio,al_hr_pe.edu_inst_240785907
edu_career_240794602_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240794602
edu_career_240794602_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_240794602
edu_career_240794602_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240794602
edu_career_240814285_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_240814285
edu_career_240814657_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240814657
edu_career_240814657_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_240814657
edu_career_240814699_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_240814699
edu_career_240814699_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_240814699
edu_career_240815001_331055,331055,Administración Bancaria Y Financiera,al_hr_pe.edu_inst_240815001
edu_career_240815001_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_240815001
edu_career_240815001_332105,332105,Cocina,al_hr_pe.edu_inst_240815001
edu_career_240815001_332125,332125,Gastronomía Y Arte Culinario,al_hr_pe.edu_inst_240815001
edu_career_240815001_333025,333025,Marketing Empresarial,al_hr_pe.edu_inst_240815001
edu_career_240815001_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_240815001
edu_career_240815001_441035,441035,Administración Y Sistemas,al_hr_pe.edu_inst_240815001
edu_career_240815001_441095,441095,Computación E Informática,al_hr_pe.edu_inst_240815001
